DBCODE,ENTITY,SITE,REP,LAYER,DATE,VWC
SP036,1,LZ4,2,"30-60 cm",2017-05-20,0.175
SP036,1,LZ4,2,"30-60 cm",2017-06-17,0.175
SP036,1,LZ4,2,"30-60 cm",2017-07-11,0.154
SP036,1,LZ4,2,"30-60 cm",2017-08-03,0.138
SP036,1,LZ4,2,"30-60 cm",2017-09-01,0.135
SP036,1,LZ4,2,"30-60 cm",2017-09-23,0.143
SP036,1,LZ4,2,"30-60 cm",2017-10-15,0.167
SP036,1,LZ5,1,"0-30 cm",2016-08-16,0.206
SP036,1,LZ5,1,"0-30 cm",2016-08-30,0.201
SP036,1,LZ5,1,"0-30 cm",2016-09-24,0.290
SP036,1,LZ5,1,"0-30 cm",2016-10-06,0.381
SP036,1,LZ5,1,"0-30 cm",2016-10-12,0.352
SP036,1,LZ5,1,"0-30 cm",2016-10-22,0.384
SP036,1,LZ5,1,"0-30 cm",2017-04-28,0.416
SP036,1,LZ5,1,"0-30 cm",2017-05-20,0.373
SP036,1,LZ5,1,"0-30 cm",2017-06-17,0.378
SP036,1,LZ5,1,"0-30 cm",2017-07-11,0.245
SP036,1,LZ5,1,"0-30 cm",2017-08-03,0.220
SP036,1,LZ5,1,"0-30 cm",2017-09-01,0.204
SP036,1,LZ5,1,"0-30 cm",2017-09-23,0.335
SP036,1,LZ5,1,"0-30 cm",2017-10-15,0.353
SP036,1,LZ5,1,"30-60 cm",2016-08-16,0.265
SP036,1,LZ5,1,"30-60 cm",2016-08-30,0.237
SP036,1,LZ5,1,"30-60 cm",2016-09-24,0.250
SP036,1,LZ5,1,"30-60 cm",2016-10-06,0.382
SP036,1,LZ5,1,"30-60 cm",2016-10-12,0.408
SP036,1,LZ5,1,"30-60 cm",2016-10-22,0.382
SP036,1,LZ5,1,"30-60 cm",2017-04-28,0.353
SP036,1,LZ5,1,"30-60 cm",2017-05-20,0.378
SP036,1,LZ5,1,"30-60 cm",2017-06-17,0.366
SP036,1,LZ5,1,"30-60 cm",2017-07-11,0.279
SP036,1,LZ5,1,"30-60 cm",2017-08-03,0.250
SP036,1,LZ5,1,"30-60 cm",2017-09-01,0.289
SP036,1,LZ5,1,"30-60 cm",2017-09-23,0.416
SP036,1,LZ5,1,"30-60 cm",2017-10-15,0.414
SP036,1,LZ5,2,"0-30 cm",2016-08-16,0.243
SP036,1,LZ5,2,"0-30 cm",2016-08-30,0.235
SP036,1,LZ5,2,"0-30 cm",2016-09-24,0.281
SP036,1,LZ5,2,"0-30 cm",2016-10-06,0.391
SP036,1,LZ5,2,"0-30 cm",2016-10-12,0.407
SP036,1,LZ5,2,"0-30 cm",2016-10-22,0.419
SP036,1,LZ5,2,"0-30 cm",2017-04-28,0.430
SP036,1,LZ5,2,"0-30 cm",2017-05-20,0.422
SP036,1,LZ5,2,"0-30 cm",2017-06-17,0.411
SP036,1,LZ5,2,"0-30 cm",2017-07-11,0.299
SP036,1,LZ5,2,"0-30 cm",2017-08-03,0.253
SP036,1,LZ5,2,"0-30 cm",2017-09-01,0.239
SP036,1,LZ5,2,"0-30 cm",2017-09-23,0.375
SP036,1,LZ5,2,"0-30 cm",2017-10-15,0.395
SP036,1,LZ5,2,"30-60 cm",2016-08-16,0.219
SP036,1,LZ5,2,"30-60 cm",2016-08-30,0.209
SP036,1,LZ5,2,"30-60 cm",2016-09-24,0.189
SP036,1,LZ5,2,"30-60 cm",2016-10-06,0.234
SP036,1,LZ5,2,"30-60 cm",2016-10-12,0.251
SP036,1,LZ5,2,"30-60 cm",2016-10-22,0.332
SP036,1,LZ5,2,"30-60 cm",2017-04-28,0.331
SP036,1,LZ5,2,"30-60 cm",2017-05-20,0.337
SP036,1,LZ5,2,"30-60 cm",2017-06-17,0.291
SP036,1,LZ5,2,"30-60 cm",2017-07-11,0.286
SP036,1,LZ5,2,"30-60 cm",2017-08-03,0.236
SP036,1,LZ5,2,"30-60 cm",2017-09-01,0.212
SP036,1,LZ5,2,"30-60 cm",2017-09-23,0.381
SP036,1,LZ5,2,"30-60 cm",2017-10-15,0.367
SP036,1,LZ6,1,"0-30 cm",2016-08-16,0.182
SP036,1,LZ6,1,"0-30 cm",2016-08-30,0.179
SP036,1,LZ6,1,"0-30 cm",2016-09-24,0.218
SP036,1,LZ6,1,"0-30 cm",2016-10-06,0.300
SP036,1,LZ6,1,"0-30 cm",2016-10-12,0.281
SP036,1,LZ6,1,"0-30 cm",2016-10-22,0.289
SP036,1,LZ6,1,"0-30 cm",2017-04-28,0.311
SP036,1,LZ6,1,"0-30 cm",2017-05-20,0.277
SP036,1,LZ6,1,"0-30 cm",2017-06-17,0.261
SP036,1,LZ6,1,"0-30 cm",2017-07-11,0.199
SP036,1,LZ6,1,"0-30 cm",2017-08-03,0.190
SP036,1,LZ6,1,"0-30 cm",2017-09-01,0.181
SP036,1,LZ6,1,"0-30 cm",2017-09-23,0.271
SP036,1,LZ6,1,"0-30 cm",2017-10-15,0.283
SP036,1,LZ6,1,"30-60 cm",2016-08-16,0.195
SP036,1,LZ6,1,"30-60 cm",2016-08-30,0.196
SP036,1,LZ6,1,"30-60 cm",2016-09-24,0.195
SP036,1,LZ6,1,"30-60 cm",2016-10-06,0.275
SP036,1,LZ6,1,"30-60 cm",2016-10-12,0.268
SP036,1,LZ6,1,"30-60 cm",2016-10-22,0.306
SP036,1,LZ6,1,"30-60 cm",2017-04-28,0.315
SP036,1,LZ6,1,"30-60 cm",2017-05-20,0.297
SP036,1,LZ6,1,"30-60 cm",2017-06-17,0.263
SP036,1,LZ6,1,"30-60 cm",2017-07-11,0.224
SP036,1,LZ6,1,"30-60 cm",2017-08-03,0.199
SP036,1,LZ6,1,"30-60 cm",2017-09-01,0.198
SP036,1,LZ6,1,"30-60 cm",2017-09-23,0.266
SP036,1,LZ6,1,"30-60 cm",2017-10-15,0.289
SP036,1,LZ6,2,"0-30 cm",2016-08-16,0.272
SP036,1,LZ6,2,"0-30 cm",2016-08-30,0.274
SP036,1,LZ6,2,"0-30 cm",2016-09-24,0.320
SP036,1,LZ6,2,"0-30 cm",2016-10-06,0.374
SP036,1,LZ6,2,"0-30 cm",2016-10-12,0.353
SP036,1,LZ6,2,"0-30 cm",2016-10-22,0.388
SP036,1,LZ6,2,"0-30 cm",2017-04-28,0.420
SP036,1,LZ6,2,"0-30 cm",2017-05-20,0.382
SP036,1,LZ6,2,"0-30 cm",2017-06-17,0.371
SP036,1,LZ6,2,"0-30 cm",2017-07-11,0.306
SP036,1,LZ6,2,"0-30 cm",2017-08-03,0.277
SP036,1,LZ6,2,"0-30 cm",2017-09-01,0.246
SP036,1,LZ6,2,"0-30 cm",2017-09-23,0.302
SP036,1,LZ6,2,"0-30 cm",2017-10-15,0.337
SP036,1,LZ6,2,"30-60 cm",2016-08-16,0.100
SP036,1,LZ6,2,"30-60 cm",2016-08-30,0.095
SP036,1,LZ6,2,"30-60 cm",2016-09-24,0.112
SP036,1,LZ6,2,"30-60 cm",2016-10-06,0.158
SP036,1,LZ6,2,"30-60 cm",2016-10-12,0.158
SP036,1,LZ6,2,"30-60 cm",2016-10-22,0.151
SP036,1,LZ6,2,"30-60 cm",2017-04-28,0.158
SP036,1,LZ6,2,"30-60 cm",2017-05-20,0.159
SP036,1,LZ6,2,"30-60 cm",2017-06-17,0.129
SP036,1,LZ6,2,"30-60 cm",2017-07-11,0.109
SP036,1,LZ6,2,"30-60 cm",2017-08-03,0.106
SP036,1,LZ6,2,"30-60 cm",2017-09-01,0.124
SP036,1,LZ6,2,"30-60 cm",2017-09-23,0.175
SP036,1,LZ6,2,"30-60 cm",2017-10-15,0.177
SP036,1,LZ7,1,"0-30 cm",2016-08-16,0.185
SP036,1,LZ7,1,"0-30 cm",2016-08-30,0.187
SP036,1,LZ7,1,"0-30 cm",2016-09-24,0.218
SP036,1,LZ7,1,"0-30 cm",2016-10-06,0.280
SP036,1,LZ7,1,"0-30 cm",2016-10-12,0.259
SP036,1,LZ7,1,"0-30 cm",2016-10-22,0.277
SP036,1,LZ7,1,"0-30 cm",2017-04-28,0.316
SP036,1,LZ7,1,"0-30 cm",2017-05-20,0.279
SP036,1,LZ7,1,"0-30 cm",2017-06-17,0.260
SP036,1,LZ7,1,"0-30 cm",2017-07-11,0.202
SP036,1,LZ7,1,"0-30 cm",2017-08-03,0.193
SP036,1,LZ7,1,"0-30 cm",2017-09-01,0.184
SP036,1,LZ7,1,"0-30 cm",2017-09-23,0.266
SP036,1,LZ7,1,"0-30 cm",2017-10-15,0.278
SP036,1,LZ7,1,"30-60 cm",2016-08-16,0.200
SP036,1,LZ7,1,"30-60 cm",2016-08-30,0.189
SP036,1,LZ7,1,"30-60 cm",2016-09-24,0.258
SP036,1,LZ7,1,"30-60 cm",2016-10-06,0.332
SP036,1,LZ7,1,"30-60 cm",2016-10-12,0.301
SP036,1,LZ7,1,"30-60 cm",2016-10-22,0.319
SP036,1,LZ7,1,"30-60 cm",2017-04-28,0.326
SP036,1,LZ7,1,"30-60 cm",2017-05-20,0.306
SP036,1,LZ7,1,"30-60 cm",2017-06-17,0.322
SP036,1,LZ7,1,"30-60 cm",2017-07-11,0.234
SP036,1,LZ7,1,"30-60 cm",2017-08-03,0.209
SP036,1,LZ7,1,"30-60 cm",2017-09-01,0.202
SP036,1,LZ7,1,"30-60 cm",2017-09-23,0.314
SP036,1,LZ7,1,"30-60 cm",2017-10-15,0.313
SP036,1,LZ7,2,"0-30 cm",2016-08-16,0.182
SP036,1,LZ7,2,"0-30 cm",2016-08-30,0.182
SP036,1,LZ7,2,"0-30 cm",2016-09-24,0.199
SP036,1,LZ7,2,"0-30 cm",2016-10-06,0.252
SP036,1,LZ7,2,"0-30 cm",2016-10-12,0.265
SP036,1,LZ7,2,"0-30 cm",2016-10-22,0.285
SP036,1,LZ7,2,"0-30 cm",2017-04-28,0.316
SP036,1,LZ7,2,"0-30 cm",2017-05-20,0.277
SP036,1,LZ7,2,"0-30 cm",2017-06-17,0.261
SP036,1,LZ7,2,"0-30 cm",2017-07-11,0.191
SP036,1,LZ7,2,"0-30 cm",2017-08-03,0.183
SP036,1,LZ7,2,"0-30 cm",2017-09-01,0.182
SP036,1,LZ7,2,"0-30 cm",2017-09-23,0.260
SP036,1,LZ7,2,"0-30 cm",2017-10-15,0.275
SP036,1,LZ7,2,"30-60 cm",2016-08-16,0.187
SP036,1,LZ7,2,"30-60 cm",2016-08-30,0.183
SP036,1,LZ7,2,"30-60 cm",2016-09-24,0.247
SP036,1,LZ7,2,"30-60 cm",2016-10-06,0.309
SP036,1,LZ7,2,"30-60 cm",2016-10-12,0.265
SP036,1,LZ7,2,"30-60 cm",2016-10-22,0.271
SP036,1,LZ7,2,"30-60 cm",2017-04-28,0.280
SP036,1,LZ7,2,"30-60 cm",2017-05-20,0.289
SP036,1,LZ7,2,"30-60 cm",2017-06-17,0.281
SP036,1,LZ7,2,"30-60 cm",2017-07-11,0.219
SP036,1,LZ7,2,"30-60 cm",2017-08-03,0.195
SP036,1,LZ7,2,"30-60 cm",2017-09-01,0.183
SP036,1,LZ7,2,"30-60 cm",2017-09-23,0.261
SP036,1,LZ7,2,"30-60 cm",2017-10-15,0.270
SP036,1,MR1,1,"0-30 cm",2016-08-16,0.176
SP036,1,MR1,1,"0-30 cm",2016-08-30,0.175
SP036,1,MR1,1,"0-30 cm",2016-09-24,0.232
SP036,1,MR1,1,"0-30 cm",2016-10-06,0.290
SP036,1,MR1,1,"0-30 cm",2016-10-12,0.276
SP036,1,MR1,1,"0-30 cm",2016-10-22,0.296
SP036,1,MR1,1,"0-30 cm",2017-04-28,0.326
SP036,1,MR1,1,"0-30 cm",2017-05-20,0.279
SP036,1,MR1,1,"0-30 cm",2017-06-17,0.250
SP036,1,MR1,1,"0-30 cm",2017-07-11,0.185
SP036,1,MR1,1,"0-30 cm",2017-08-03,0.181
SP036,1,MR1,1,"0-30 cm",2017-09-01,0.176
SP036,1,MR1,1,"0-30 cm",2017-09-23,0.269
SP036,1,MR1,1,"0-30 cm",2017-10-15,0.285
SP036,1,MR1,1,"30-60 cm",2016-08-16,0.199
SP036,1,MR1,1,"30-60 cm",2016-08-30,0.189
SP036,1,MR1,1,"30-60 cm",2016-09-24,0.178
SP036,1,MR1,1,"30-60 cm",2016-10-06,0.221
SP036,1,MR1,1,"30-60 cm",2016-10-12,0.286
SP036,1,MR1,1,"30-60 cm",2016-10-22,0.307
SP036,1,MR1,1,"30-60 cm",2017-04-28,0.311
SP036,1,MR1,1,"30-60 cm",2017-05-20,0.321
SP036,1,MR1,1,"30-60 cm",2017-06-17,0.281
SP036,1,MR1,1,"30-60 cm",2017-07-11,0.231
SP036,1,MR1,1,"30-60 cm",2017-08-03,0.203
SP036,1,MR1,1,"30-60 cm",2017-09-01,0.192
SP036,1,MR1,1,"30-60 cm",2017-09-23,0.308
SP036,1,MR1,1,"30-60 cm",2017-10-15,0.311
SP036,1,MR1,2,"0-30 cm",2016-08-16,0.177
SP036,1,MR1,2,"0-30 cm",2016-08-30,0.171
SP036,1,MR1,2,"0-30 cm",2016-09-24,0.202
SP036,1,MR1,2,"0-30 cm",2016-10-06,0.254
SP036,1,MR1,2,"0-30 cm",2016-10-12,0.257
SP036,1,MR1,2,"0-30 cm",2016-10-22,0.285
SP036,1,MR1,2,"0-30 cm",2017-04-28,0.310
SP036,1,MR1,2,"0-30 cm",2017-05-20,0.290
SP036,1,MR1,2,"0-30 cm",2017-06-17,0.263
SP036,1,MR1,2,"0-30 cm",2017-07-11,0.201
SP036,1,MR1,2,"0-30 cm",2017-08-03,0.180
SP036,1,MR1,2,"0-30 cm",2017-09-01,0.174
SP036,1,MR1,2,"0-30 cm",2017-09-23,0.257
SP036,1,MR1,2,"0-30 cm",2017-10-15,0.276
SP036,1,MR1,2,"30-60 cm",2016-08-16,0.192
SP036,1,MR1,2,"30-60 cm",2016-08-30,0.196
SP036,1,MR1,2,"30-60 cm",2016-09-24,0.212
SP036,1,MR1,2,"30-60 cm",2016-10-06,0.292
SP036,1,MR1,2,"30-60 cm",2016-10-12,0.291
SP036,1,MR1,2,"30-60 cm",2016-10-22,0.296
SP036,1,MR1,2,"30-60 cm",2017-04-28,0.305
SP036,1,MR1,2,"30-60 cm",2017-05-20,0.283
SP036,1,MR1,2,"30-60 cm",2017-06-17,0.223
SP036,1,MR1,2,"30-60 cm",2017-07-11,0.200
SP036,1,MR1,2,"30-60 cm",2017-08-03,0.209
SP036,1,MR1,2,"30-60 cm",2017-09-01,0.202
SP036,1,MR1,2,"30-60 cm",2017-09-23,0.295
SP036,1,MR1,2,"30-60 cm",2017-10-15,0.289
SP036,1,MR2,1,"0-30 cm",2016-08-16,0.144
SP036,1,MR2,1,"0-30 cm",2016-08-30,0.143
SP036,1,MR2,1,"0-30 cm",2016-09-24,0.158
SP036,1,MR2,1,"0-30 cm",2016-10-06,0.182
SP036,1,MR2,1,"0-30 cm",2016-10-12,0.185
SP036,1,MR2,1,"0-30 cm",2016-10-22,0.196
SP036,1,MR2,1,"0-30 cm",2017-04-28,0.248
SP036,1,MR2,1,"0-30 cm",2017-05-20,0.227
SP036,1,MR2,1,"0-30 cm",2017-06-17,0.203
SP036,1,MR2,1,"0-30 cm",2017-07-11,0.156
SP036,1,MR2,1,"0-30 cm",2017-08-03,0.147
SP036,1,MR2,1,"0-30 cm",2017-09-01,0.143
SP036,1,MR2,1,"0-30 cm",2017-09-23,0.186
SP036,1,MR2,1,"0-30 cm",2017-10-15,0.201
SP036,1,MR2,2,"0-30 cm",2016-08-16,0.174
SP036,1,MR2,2,"0-30 cm",2016-08-30,0.172
SP036,1,MR2,2,"0-30 cm",2016-09-24,0.216
SP036,1,MR2,2,"0-30 cm",2016-10-06,0.261
SP036,1,MR2,2,"0-30 cm",2016-10-12,0.252
SP036,1,MR2,2,"0-30 cm",2016-10-22,0.281
SP036,1,MR2,2,"0-30 cm",2017-04-28,0.312
SP036,1,MR2,2,"0-30 cm",2017-05-20,0.271
SP036,1,MR2,2,"0-30 cm",2017-06-17,0.236
SP036,1,MR2,2,"0-30 cm",2017-07-11,0.184
SP036,1,MR2,2,"0-30 cm",2017-08-03,0.178
SP036,1,MR2,2,"0-30 cm",2017-09-01,0.175
SP036,1,MR2,2,"0-30 cm",2017-09-23,0.241
SP036,1,MR2,2,"0-30 cm",2017-10-15,0.253
SP036,1,MR2,2,"30-60 cm",2016-08-16,0.160
SP036,1,MR2,2,"30-60 cm",2016-08-30,0.164
SP036,1,MR2,2,"30-60 cm",2016-09-24,0.166
SP036,1,MR2,2,"30-60 cm",2016-10-06,0.292
SP036,1,MR2,2,"30-60 cm",2016-10-12,0.253
SP036,1,MR2,2,"30-60 cm",2016-10-22,0.302
SP036,1,MR2,2,"30-60 cm",2017-04-28,0.299
SP036,1,MR2,2,"30-60 cm",2017-05-20,0.318
SP036,1,MR2,2,"30-60 cm",2017-06-17,0.221
SP036,1,MR2,2,"30-60 cm",2017-07-11,0.202
SP036,1,MR2,2,"30-60 cm",2017-08-03,0.180
SP036,1,MR2,2,"30-60 cm",2017-09-23,0.241
SP036,1,MR2,2,"30-60 cm",2017-10-15,0.255
SP036,1,MR3,1,"0-30 cm",2016-08-16,0.191
SP036,1,MR3,1,"0-30 cm",2016-08-30,0.188
SP036,1,MR3,1,"0-30 cm",2016-09-24,0.226
SP036,1,MR3,1,"0-30 cm",2016-10-06,0.275
SP036,1,MR3,1,"0-30 cm",2016-10-12,0.280
SP036,1,MR3,1,"0-30 cm",2016-10-22,0.340
SP036,1,MR3,1,"0-30 cm",2017-04-28,0.355
SP036,1,MR3,1,"0-30 cm",2017-05-20,0.328
SP036,1,MR3,1,"0-30 cm",2017-06-17,0.277
SP036,1,MR3,1,"0-30 cm",2017-07-11,0.208
SP036,1,MR3,1,"0-30 cm",2017-08-03,0.196
SP036,1,MR3,1,"0-30 cm",2017-09-01,0.188
SP036,1,MR3,1,"0-30 cm",2017-09-23,0.274
SP036,1,MR3,1,"0-30 cm",2017-10-15,0.319
SP036,1,MR3,1,"30-60 cm",2016-08-16,0.243
SP036,1,MR3,1,"30-60 cm",2016-08-30,0.243
SP036,1,MR3,1,"30-60 cm",2016-09-24,0.225
SP036,1,MR3,1,"30-60 cm",2016-10-06,0.206
SP036,1,MR3,1,"30-60 cm",2016-10-12,0.202
SP036,1,MR3,1,"30-60 cm",2016-10-22,0.393
SP036,1,MR3,1,"30-60 cm",2017-04-28,0.404
SP036,1,MR3,1,"30-60 cm",2017-05-20,0.401
SP036,1,MR3,1,"30-60 cm",2017-06-17,0.299
SP036,1,MR3,1,"30-60 cm",2017-07-11,0.282
SP036,1,MR3,1,"30-60 cm",2017-08-03,0.259
SP036,1,MR3,1,"30-60 cm",2017-09-01,0.251
SP036,1,MR3,1,"30-60 cm",2017-09-23,0.239
SP036,1,MR3,1,"30-60 cm",2017-10-15,0.238
SP036,1,MR3,2,"0-30 cm",2016-08-16,0.180
SP036,1,MR3,2,"0-30 cm",2016-08-30,0.174
SP036,1,MR3,2,"0-30 cm",2016-09-24,0.180
SP036,1,MR3,2,"0-30 cm",2016-10-06,0.196
SP036,1,MR3,2,"0-30 cm",2016-10-12,0.207
SP036,1,MR3,2,"0-30 cm",2016-10-22,0.234
SP036,1,MR3,2,"0-30 cm",2017-04-28,0.314
SP036,1,MR3,2,"0-30 cm",2017-05-20,0.291
SP036,1,MR3,2,"0-30 cm",2017-06-17,0.249
SP036,1,MR3,2,"0-30 cm",2017-07-11,0.202
SP036,1,MR3,2,"0-30 cm",2017-08-03,0.181
SP036,1,MR3,2,"0-30 cm",2017-09-01,0.175
SP036,1,MR3,2,"0-30 cm",2017-09-23,0.203
SP036,1,MR3,2,"0-30 cm",2017-10-15,0.223
SP036,1,MR3,2,"30-60 cm",2016-08-16,0.217
SP036,1,MR3,2,"30-60 cm",2016-08-30,0.213
SP036,1,MR3,2,"30-60 cm",2016-09-24,0.234
SP036,1,MR3,2,"30-60 cm",2016-10-06,0.240
SP036,1,MR3,2,"30-60 cm",2016-10-12,0.310
SP036,1,MR3,2,"30-60 cm",2016-10-22,0.364
SP036,1,MR3,2,"30-60 cm",2017-04-28,0.326
SP036,1,MR3,2,"30-60 cm",2017-05-20,0.322
SP036,1,MR3,2,"30-60 cm",2017-06-17,0.312
SP036,1,MR3,2,"30-60 cm",2017-07-11,0.264
SP036,1,MR3,2,"30-60 cm",2017-08-03,0.241
SP036,1,MR3,2,"30-60 cm",2017-09-01,0.216
SP036,1,MR3,2,"30-60 cm",2017-09-23,0.272
SP036,1,MR3,2,"30-60 cm",2017-10-15,0.325
SP036,1,MZ1,1,"0-30 cm",2016-08-16,0.186
SP036,1,MZ1,1,"0-30 cm",2016-08-30,0.180
SP036,1,MZ1,1,"0-30 cm",2016-09-24,0.213
SP036,1,MZ1,1,"0-30 cm",2016-10-06,0.268
SP036,1,MZ1,1,"0-30 cm",2016-10-12,0.259
SP036,1,MZ1,1,"0-30 cm",2016-10-22,0.293
SP036,1,MZ1,1,"0-30 cm",2017-04-28,0.348
SP036,1,MZ1,1,"0-30 cm",2017-05-20,0.317
SP036,1,MZ1,1,"0-30 cm",2017-06-17,0.254
SP036,1,MZ1,1,"0-30 cm",2017-07-11,0.207
SP036,1,MZ1,1,"0-30 cm",2017-08-03,0.191
SP036,1,MZ1,1,"0-30 cm",2017-09-01,0.183
SP036,1,MZ1,1,"0-30 cm",2017-09-23,0.243
SP036,1,MZ1,1,"0-30 cm",2017-10-15,0.268
SP036,1,MZ1,1,"30-60 cm",2016-08-16,0.406
SP036,1,MZ1,1,"30-60 cm",2016-08-30,0.352
SP036,1,MZ1,1,"30-60 cm",2016-09-24,0.436
SP036,1,MZ1,1,"30-60 cm",2016-10-06,0.481
SP036,1,MZ1,1,"30-60 cm",2016-10-12,0.585
SP036,1,MZ1,1,"30-60 cm",2016-10-22,0.594
SP036,1,MZ1,1,"30-60 cm",2017-04-28,0.509
SP036,1,MZ1,1,"30-60 cm",2017-05-20,0.583
SP036,1,MZ1,1,"30-60 cm",2017-06-17,0.543
SP036,1,MZ1,1,"30-60 cm",2017-07-11,0.450
SP036,1,MZ1,1,"30-60 cm",2017-08-03,0.455
SP036,1,MZ1,1,"30-60 cm",2017-09-01,0.452
SP036,1,MZ1,1,"30-60 cm",2017-09-23,0.612
SP036,1,MZ1,1,"30-60 cm",2017-10-15,0.602
SP036,1,MZ1,2,"0-30 cm",2016-08-16,0.216
SP036,1,MZ1,2,"0-30 cm",2016-08-30,0.206
SP036,1,MZ1,2,"0-30 cm",2016-09-24,0.222
SP036,1,MZ1,2,"0-30 cm",2016-10-06,0.262
SP036,1,MZ1,2,"0-30 cm",2016-10-12,0.287
SP036,1,MZ1,2,"0-30 cm",2016-10-22,0.359
SP036,1,MZ1,2,"0-30 cm",2017-04-28,0.398
SP036,1,MZ1,2,"0-30 cm",2017-05-20,0.364
SP036,1,MZ1,2,"0-30 cm",2017-06-17,0.328
SP036,1,MZ1,2,"0-30 cm",2017-07-11,0.232
SP036,1,MZ1,2,"0-30 cm",2017-08-03,0.218
SP036,1,MZ1,2,"0-30 cm",2017-09-01,0.207
SP036,1,MZ1,2,"0-30 cm",2017-09-23,0.315
SP036,1,MZ1,2,"0-30 cm",2017-10-15,0.335
SP036,1,MZ1,2,"30-60 cm",2016-08-16,0.393
SP036,1,MZ1,2,"30-60 cm",2016-08-30,0.393
SP036,1,MZ1,2,"30-60 cm",2016-09-24,0.486
SP036,1,MZ1,2,"30-60 cm",2016-10-06,0.610
SP036,1,MZ1,2,"30-60 cm",2016-10-12,0.475
SP036,1,MZ1,2,"30-60 cm",2016-10-22,0.486
SP036,1,MZ1,2,"30-60 cm",2017-04-28,0.473
SP036,1,MZ1,2,"30-60 cm",2017-05-20,0.419
SP036,1,MZ1,2,"30-60 cm",2017-06-17,0.434
SP036,1,MZ1,2,"30-60 cm",2017-07-11,0.513
SP036,1,MZ1,2,"30-60 cm",2017-08-03,0.428
SP036,1,MZ1,2,"30-60 cm",2017-09-01,0.442
SP036,1,MZ1,2,"30-60 cm",2017-09-23,0.460
SP036,1,MZ1,2,"30-60 cm",2017-10-15,0.508
SP036,1,MZ2,1,"0-30 cm",2016-08-16,0.179
SP036,1,MZ2,1,"0-30 cm",2016-08-30,0.179
SP036,1,MZ2,1,"0-30 cm",2016-09-24,0.194
SP036,1,MZ2,1,"0-30 cm",2016-10-06,0.214
SP036,1,MZ2,1,"0-30 cm",2016-10-12,0.221
SP036,1,MZ2,1,"0-30 cm",2016-10-22,0.271
SP036,1,MZ2,1,"0-30 cm",2017-04-28,0.314
SP036,1,MZ2,1,"0-30 cm",2017-05-20,0.274
SP036,1,MZ2,1,"0-30 cm",2017-06-17,0.219
SP036,1,MZ2,1,"0-30 cm",2017-07-11,0.189
SP036,1,MZ2,1,"0-30 cm",2017-08-03,0.186
SP036,1,MZ2,1,"0-30 cm",2017-09-01,0.181
SP036,1,MZ2,1,"0-30 cm",2017-09-23,0.242
SP036,1,MZ2,1,"0-30 cm",2017-10-15,0.261
SP036,1,MZ2,1,"30-60 cm",2016-08-16,0.199
SP036,1,MZ2,1,"30-60 cm",2016-08-30,0.191
SP036,1,MZ2,1,"30-60 cm",2016-09-24,0.261
SP036,1,MZ2,1,"30-60 cm",2016-10-06,0.387
SP036,1,MZ2,1,"30-60 cm",2016-10-12,0.327
SP036,1,MZ2,1,"30-60 cm",2016-10-22,0.329
SP036,1,MZ2,1,"30-60 cm",2017-04-28,0.329
SP036,1,MZ2,1,"30-60 cm",2017-05-20,0.315
SP036,1,MZ2,1,"30-60 cm",2017-06-17,0.287
SP036,1,MZ2,1,"30-60 cm",2017-07-11,0.230
SP036,1,MZ2,1,"30-60 cm",2017-08-03,0.202
SP036,1,MZ2,1,"30-60 cm",2017-09-01,0.191
SP036,1,MZ2,1,"30-60 cm",2017-09-23,0.322
SP036,1,MZ2,1,"30-60 cm",2017-10-15,0.324
SP036,1,MZ2,2,"0-30 cm",2016-08-16,0.171
SP036,1,MZ2,2,"0-30 cm",2016-08-30,0.173
SP036,1,MZ2,2,"0-30 cm",2016-09-24,0.216
SP036,1,MZ2,2,"0-30 cm",2016-10-06,0.285
SP036,1,MZ2,2,"0-30 cm",2016-10-12,0.248
SP036,1,MZ2,2,"0-30 cm",2016-10-22,0.289
SP036,1,MZ2,2,"0-30 cm",2017-04-28,0.318
SP036,1,MZ2,2,"0-30 cm",2017-05-20,0.284
SP036,1,MZ2,2,"0-30 cm",2017-06-17,0.275
SP036,1,MZ2,2,"0-30 cm",2017-07-11,0.194
SP036,1,MZ2,2,"0-30 cm",2017-08-03,0.179
SP036,1,MZ2,2,"0-30 cm",2017-09-01,0.174
SP036,1,MZ2,2,"0-30 cm",2017-09-23,0.237
SP036,1,MZ2,2,"0-30 cm",2017-10-15,0.255
SP036,1,MZ2,2,"30-60 cm",2016-08-16,0.185
SP036,1,MZ2,2,"30-60 cm",2016-08-30,0.178
SP036,1,MZ2,2,"30-60 cm",2016-09-24,0.205
SP036,1,MZ2,2,"30-60 cm",2016-10-06,0.227
SP036,1,MZ2,2,"30-60 cm",2016-10-12,0.227
SP036,1,MZ2,2,"30-60 cm",2016-10-22,0.244
SP036,1,MZ2,2,"30-60 cm",2017-04-28,0.312
SP036,1,MZ2,2,"30-60 cm",2017-05-20,0.303
SP036,1,MZ2,2,"30-60 cm",2017-06-17,0.279
SP036,1,MZ2,2,"30-60 cm",2017-07-11,0.251
SP036,1,MZ2,2,"30-60 cm",2017-08-03,0.220
SP036,1,MZ2,2,"30-60 cm",2017-09-01,0.198
SP036,1,MZ2,2,"30-60 cm",2017-09-23,0.243
SP036,1,MZ2,2,"30-60 cm",2017-10-15,0.265
SP036,1,MZ3,1,"0-30 cm",2016-08-16,0.179
